date,bank,useful_count,rating,sentiment,cleaned_review
"Jan 21, 2020",SBI,1,2.0,negative,save account sbi provid unhappi servic custom call centr well branch zero balanc account need maintain minimum balanc rs henc stop transact account even though account year old
"Jan 21, 2020",SBI,0,5.0,positive,year open save account select sbi good bank find atm anywher need hold minimum balanc rs conveni use internet bank facil take kind addit charg time branch experi fine
"Jan 21, 2020",SBI,0,4.0,positive,use sbi salari account almost year whenev visit branch tortur custom say sign mismatch internet bank facil good improv servic branch would fine hassl free account use
"Jan 21, 2020",Citibank,2,4.0,positive,save account citi bank im much transact account citi bank custom care servic superb dont need visit branch rectifi call tri resolv problem basic recommend account everyon actual previou compani salari account visit branch convert zero balanc save account never say thing
"Jan 21, 2020",HDFC Bank,0,4.5,positive,use hdfc bank salari account past year net bank servic well mobil bank servic user friendli servic use money transfer credit card bill payment well recharg also check transact historycustom servic also good doubt person relationship manag speak assist
"Jan 21, 2020",SBI,0,5.0,positive,sbi save account past year use net bank servic well mobil bank servic servic use money transfer check transact detail conveni usag well
"Jan 20, 2020",IDBI,1,5.0,positive,open save account idbi bank past year ago need maintain minimum balanc rupe charg nomin atm branch near place use net bank good use would prefer onlin transact rather atm within second use get alert messag end
"Jan 20, 2020",HDFC Bank,3,5.0,positive,hold salari account hdfc bank month zero balanc account hidden charg far use mobil app user friendli access servic good time get offer messag end
"Jan 20, 2020",SBI,0,5.0,positive,save account sbi use account year zero balanc account friend recommend got zero balanc account till issu use net bank withdrawn cash im get alert messag time
"Jan 20, 2020",HDFC Bank,2,4.5,positive,open salari account hdfc bank year compani provid salari account bank left compani chang save account zero balanc account net bank facil good use mobil app dont find issu transact
"Jan 20, 2020",Axis Bank,0,3.5,neutral,axi bank salari account hold past year use net bane servic well mobil bank servic use money transfer recharg credit card bill payment custom servic averag bank servic good
"Jan 20, 2020",SBI,0,4.5,positive,hold salari come save account sbi year hidden charg bank need maintain minimum balanc rupe use mobil app user friendli access use get alert messag bank whenev transact atm charg avail rupe use time bank bank time month
"Jan 20, 2020",Kotak,1,5.0,positive,kotak mahindra salari account use past year use net bank servic well mobil bank servic use money transfer queri need contact custom servic secur transact safe bank servic
"Jan 20, 2020",HDFC Bank,0,4.0,positive,hold save account hdfc bank past year maintain minimum balanc rsk rate interest nomin also charg debit card custom servic respons good interest rate save littl high
"Jan 20, 2020",SBI,0,5.0,positive,hold save account sbi year hidden charg bank zero balanc account use mobil app net bank user friendli access use get alert messag bank whenev transact
"Jan 20, 2020",SBI,0,5.0,positive,sbi good bank execut understand custom concern well readi help cost use save account last year need maintain minimum balanc salari come save account
"Jan 20, 2020",IndusInd Bank,2,5.0,positive,save account indusind bank sinc use account year salari cum save need maintain minimum balanc mobil applic user friendli access charg bank withdrawn use internet bank good
"Jan 20, 2020",Axis Bank,1,4.0,positive,use axi bank salari account past year frequent use net bank servic well mobil bank servic money transfer pay emi check account transact detail bank servic custom servic quit averag
"Jan 20, 2020",Citibank,1,5.0,positive,salari account maintain citi bank nearli till issu rate interest less loan hidden charg tri moreov friendli bank accord experi use onlin servic excel need maintain minimum amount
"Jan 20, 2020",IndusInd Bank,6,2.0,negative,work previou compani offer salari account indusind bank use account last year time server atm good even visit branch request ask provid written letter well cash deposit bank atm bank account take extra charg rs
"Jan 20, 2020",Kotak,0,5.0,positive,use kotak mahindra bank mobil app past year sinc open account respons okay need maintain minimum balanc account sinc salari account find issu use debit card yearli give offer debit card
"Jan 20, 2020",SBI,0,3.0,neutral,transact sbi year hold save account requir minimum balanc keep balanc monthli basi branch near resid also custom servic need improv
"Jan 20, 2020",HDFC Bank,0,5.0,positive,hold salari account hdfc bank past month custom servic respons good call custom care also respond properli zero balanc account need maintain minimum balanc
"Jan 20, 2020",Axis Bank,0,5.0,positive,hold salari account last year axi bank execut came offic given account provid chequ book debit card day zero balanc account use bank experi good branch much crowd get notif immedi transact
"Jan 20, 2020",Kotak,0,5.0,positive,hold kotak bank salari account year need maintain minimum balanc amount sm charg account best bank mobil app net bank user friendli access atm branch near within kilomet place use bank atm n number transact charg use get offer messag end
"Jan 20, 2020",HDFC Bank,3,5.0,positive,year use hdfc bank account zero balanc account salari account holderum balanc provid debit card also got chequ book custom servic good also given domest credit card
"Jan 20, 2020",Kotak,0,3.0,neutral,use kotak mahindra bank save account year branch servic good contact proper respons hidden charg account charg chequ book use get offer messag end
"Jan 20, 2020",Kotak,0,4.0,positive,open save account kotak bank person need year ago use get offer messag end everi transact safe secur servic good main benefit need maintain amount account monthli basi
"Jan 20, 2020",HDFC Bank,0,3.0,neutral,use salari account hdfc bank past year need maintain minimum balanc account sinc salari account far felt hidden charg end atm branch servic good use get alert messag time
"Jan 19, 2020",SBI,0,2.5,negative,save account sbi past year yearli mainten charg debit card around rs minimum balanc want maintain rs custom support cannot connect easili get offer like person loan drawback
"Jan 19, 2020",SBI,0,4.0,positive,hold sbi save account year need maintain minimum balanc rupe sustain monthli charg applic high use get remaind messag maintain amount sm charg applic annual basi rupe servic good
"Jan 18, 2020",HDFC Bank,0,4.0,positive,hold salari account hdfc bank year need maintain minimum amount sinc salari account face hidden charg use get alert messag time end atm branch servic good
"Jan 18, 2020",HDFC Bank,0,3.5,neutral,hold salari account hdfc bank past year sometim done chequ bounc charg high account henc im plan chang salari account take much amount account without prior intim call custom care also wont respond properli henc im fed account
"Jan 18, 2020",SBI,0,5.0,positive,open salari account state bank india year ago zero balanc account sinc salari account net bank facil realli good dont find issu bank servic realli good take kind extra charg gave withdraw limit rs per day atm
"Jan 18, 2020",SBI,0,4.0,positive,sbi branch nearbi offic that reason oper account deposit money hectic enough cdm dont proper atm bank servic good net bank facil realli good whenev go deposit cdm open center custom support doesnt help time branch would suggest improv servic
"Jan 18, 2020",SBI,0,4.5,positive,transact sbi year use salari cum save account requir minimum balanc keep balanc monthli basi branch near resid also custom servic good
"Jan 18, 2020",HDFC Bank,0,5.0,positive,open salari account hdfc bank year ago need maintain minimum balanc account hidden charg well atm charg avail transact mobil app net bank user friendli access
"Jan 18, 2020",SBI,0,4.0,positive,salari account maintain state bank india nearli year till issu rate interest less loan hidden charg moreov use onlin servic good custom servic good need improv
"Jan 18, 2020",Kotak,5,5.0,positive,open salari account kotak bank use past year sale execut came offic open account net bank facil easi understand zero balanc account never visit branch kind complaint
"Jan 18, 2020",Kotak,0,5.0,positive,year kotak mahindra salari come save account provid compani process simpl bank person came offic document interest rate good custom servic respons also good
"Jan 17, 2020",HDFC Bank,1,2.0,negative,save account hdfc whenev im go branch kind queri delay process chang salari account save account without inform charg amount also say non balanc mainten complaint bank staff readi help said rbi rule
"Jan 17, 2020",SBI,0,3.5,neutral,go sbi branch kind updat profil need give physic letter submit branch onlin refer number alon noth chang unless give physic letter branch year use account given lot option onlin still human intervent
"Jan 17, 2020",Citibank,2,5.0,positive,challeng citi bank wherev go like countri chang servic citi bank im hold salari account year zero balanc account im travel countri henc allow custom access draft balanc base salari dont charg anyth use bank atm allow us use atm across globe
"Jan 17, 2020",SBI,2,4.0,positive,sbi good bank execut understand custom concern readi help cast need improv use save account past year zero balanc account need maintain minimum balanc
"Jan 17, 2020",SBI,0,5.0,positive,sbi take kind hidden charg use salari account sbi year need maintain minimum balanc rs conveni use net bank facil withdraw money visit branch give good respons
"Jan 17, 2020",Kotak,0,5.0,positive,kotak mahindra bank hold salari account use account last year good use internet bank mobil app facil visit branch respons realli good found atm nearbi resid sometim im get offer debit card also
"Jan 17, 2020",HDFC Bank,0,5.0,positive,use save account hdfc year good experiencethi zero balanc account salari come save accountthi domest card custom servic respons good
"Jan 17, 2020",Kotak,0,4.0,positive,use save account kotak year good experi give interest rate save account okay im use mobil bank good check balanc transact applic easi access need maintain minimum balanc salari come save account
"Jan 17, 2020",HDFC Bank,2,5.0,positive,year open salari account hdfc zero balanc account visit bachup branch hyderabad respons realli good branch locat near offic find branch atm place receiv otp immedi whenev im transact
"Jan 16, 2020",Citibank,0,5.0,positive,hold salari account citi bank year zero balanc account hidden charg avail offer messag use get time base elig atm branch servic good everi transact safe secur
"Jan 16, 2020",SBI,0,5.0,positive,sbi servic good glad account open account year need maintain minimum amount hidden charg atm branch bit far away place far face charg sm alert atm withdraw
"Jan 16, 2020",Kotak,0,5.0,positive,hold save account kotak bank year need maintain minimum balanc k charg high rupe non mainten sm charg also avail rupe month use get offer messag time
"Jan 16, 2020",HDFC Bank,0,5.0,positive,open salari account hdfc bank hold account year servic prompt custom get alert messag time whenev transact atm charg avail use time month use get offer messag bank end
"Jan 16, 2020",SBI,0,5.0,positive,save account taken state bank india opt account year back scholarship purpos open account convert student account normal save account need hold balanc amount rs dont use account last year henc account block
"Jan 16, 2020",HDFC Bank,1,5.0,positive,hdfc give mani offer salari account holder year sinc hold salari account zero mainten account give offer like base purchas provid reward pointseven receiv offer person loan vehicl loan base transact
"Jan 16, 2020",Axis Bank,0,5.0,positive,open save account axi bank year back person need mobil app user friendli access tie courier servic good proper updat end account need maintain amount k charg high
"Jan 16, 2020",SBI,0,4.0,positive,sbi take unwant charg year onward salari account maintain minimum balanc rs branch open account respons good even though branch crowd staff help
"Jan 16, 2020",HDFC Bank,0,4.0,positive,hold salari account hdfc bank year need maintain minimum balanc account face hidden charg use get alert messag mail time whenev transact overal servic good
"Jan 16, 2020",Axis Bank,0,5.0,positive,around year hold salari account axi bank face troubl account provid offer axi bank debit card zero balanc account use visit branch rare basi respons good staff support help
"Jan 14, 2020",SBI,0,5.0,positive,hold save account sbi year need maintain minimum balanc k maintain amount charg applic rupe till face hidden charg use mobil app user friendli access whenev transact use get alert messag bank sm charg avail month amount rupe
"Jan 14, 2020",HDFC Bank,2,5.0,positive,open salari account hdfc bank hold account year servic prompt custom resolv queri time atm charg avail use debit card time month use get offer messag bank end
"Jan 14, 2020",SBI,1,3.5,neutral,sbi servic good happi account person need open account year need maintain minimum amount k charg applic hidden charg atm sm charg avail quarterli basi
"Jan 14, 2020",Axis Bank,0,3.5,neutral,hold salari account axi bank month bank hour deposit money atm make charg monthli basi mobil app good use atm charg avail monthli basi servic good
"Jan 14, 2020",HDFC Bank,0,4.0,positive,open account salari hdfc bank year ago sinc salari account need maintain minimum balanc use get alert messag time whenev transact user friendli use mobil app net bank servic far havent face atm charg
"Jan 14, 2020",SBI,0,5.0,positive,hold salari account sbi year hidden charg bank zero balanc account use mobil app net bank user friendli access use get alert messag bank whenev transact atm branch servic good use get offer messag end
"Jan 13, 2020",Axis Bank,0,5.0,positive,one year axi bank interest rate realli good provid save easi contact custom servic anytim zero balanc account net bank mobil app quit comfort access got domest debit card
"Jan 13, 2020",Axis Bank,5,5.0,positive,excel axi bank use salari account year extra charg atm withdraw send money immedi onlin bank rtg servic fine interest rate negoti gst higher around emi convers credit card
"Jan 13, 2020",HDFC Bank,0,5.0,positive,complet year hdfc bank salari account zero balanc charg applic withdraw difficulti net bank call custom servic respons happi got domest debit card
"Jan 13, 2020",HDFC Bank,0,5.0,positive,hold save account hdfc bank year save come salari account need maintain minimum balanc account charg avail atm branch avail use mobil app net bank user friendli access
"Jan 12, 2020",Punjab National Bank,0,4.0,positive,salari account maintain pnb bank nearli year till issu rate interest sure moreov friendli bank accord experi use onlin servic good recent year get issu get messag withdrawn cash good servic
"Jan 12, 2020",Kotak,0,3.0,neutral,year may open save account select kotak salari account atm servic less conveni use internet bank facil googl pay phone pay take addit charg much need improv custom servic spoke differ member week also net bank spoke peopl nice
"Jan 12, 2020",Kotak,0,4.5,positive,open save account kotak mahindra year select kotak good servic salari come save account need maintain minimum balanc use usa transact account transact within minut websit bank less atm center got intern card use india abroad conveni use internet bank facil mostli use applic take kind addit charg
"Jan 11, 2020",SBI,0,5.0,positive,state bank india salari account almost year use net bank servic well mobil bank servic user friendli use servi money trasfer check transact detail everi transacton safe secur fraudul transact happend far
"Jan 11, 2020",SBI,0,5.0,positive,hold save come salari account sbi year zero balanc account far felt hidden charg account atm branch everywher use mobil app yet everi transact safe secur
"Jan 10, 2020",Kotak,0,4.0,positive,open salari account kotak bank year need maintain minimum balanc hidden charg avail everi month regard chequ mainten ec use detect amount rupe sinc hold account mani year still havent receiv offer messag
"Jan 10, 2020",Canara Bank,1,4.0,positive,hold save account canara bank year far havent receiv offer messag need maintain minimum balanc hidden charg avail everi month regard chequ mainten ec use detect amount rupe
"Jan 10, 2020",SBI,0,5.0,positive,salari account associ sbi past year belong defenc civilian specif advantag account get offer pre approv loan need maintain minimum balanc went branch done kyc updat today satisfi respons drawback dont suffici cdm need avoid extra charg
"Jan 10, 2020",HDFC Bank,0,4.0,positive,salari account hdfc bank hold polici sinc year month charg rs card charg need maintain minimum balanc custom servic good interest rate littl bit high need work interest
"Jan 10, 2020",HDFC Bank,1,5.0,positive,hold account save hdfc bank year hidden charg bank salari account need maintain minimum balanc use mobil app net bank user friendli access get alert messag bank whenev transact
"Jan 10, 2020",HDFC Bank,5,5.0,positive,compani provid salari account hdfc bank use account last year zero balanc mainten account mobil bank facil good easi activ call custom care servic respons good done lot transact account whenev call guid proper way
"Jan 10, 2020",SBI,0,5.0,positive,hold save account sbi year need maintain minimum balanc account time hidden charg avail deduct amount atm branch near net bank user friendli access atm charg avail bank
"Jan 09, 2020",HDFC Bank,0,5.0,positive,hold salari account hdfc bank year hidden charg bank zero balanc account use net bank user friendli access use get alert messag bank whenev transact atm branch near reach directli
"Jan 09, 2020",SBI,1,2.0,negative,recommend sbi account anyon im satisfi bank servic first employ provid late servic custom open account sinc year maintain minimum balanc dont mind maintain maintain balanc need improv servic
"Jan 09, 2020",Kotak,1,3.5,neutral,taken kotak mahindra bank save account month ago henc dont much experi account open account onlin account activ digit bank facil appli chequ facil onlin alreadi document taken collect execut came home
"Jan 09, 2020",HDFC Bank,0,5.0,positive,open account hdfc bank year salari account sinc im employe bank provid zero balanc mainten account im use net bank facil year amount got deduct account regard call custom care went branch respons bad help use unwant word custom
"Jan 09, 2020",Punjab National Bank,4,5.0,positive,taken save account punjab nation bank almost year earlier compani salari account later left compani im transact account zero balanc hassl free account use use onlin bank mobil applic
"Jan 09, 2020",SBI,0,5.0,positive,sbi good account use transact smoothli go issu im face bank side sbi net bank servic good visit main branch citi respons prompt charg neft imp transact
"Jan 09, 2020",IDBI,0,5.0,positive,taken salari account idbi bank one year compani deposit money bank zero balanc account take extra charg provid offer debit card card transact smooth dont find error po machin
"Jan 09, 2020",SBI,0,3.5,neutral,use sbi save come salari account year need maintain minimum balanc k custom servic good proper respons end lot hidden charg applic quarterli basi use deduct amount rupe atm branch avail everi
"Jan 09, 2020",HDFC Bank,5,5.0,positive,hold account save hdfc bank month hidden charg bank salari account need maintain minimum balanc use mobil app net bank user friendli access get alert messag bank whenev transact atm branch near reach directli need improv servic
"Jan 09, 2020",Kotak,0,3.0,neutral,open save account kotak mahindra bank salari get credit account neft transfer almost year took account activ internet bank mobil app respons realli good branch zero balanc account
"Jan 08, 2020",Kotak,0,5.0,positive,kotak mahindra bank servic good need address custom onlin bank went branch open save account salari get credit account zero balanc account provid chequ book day debit card work day
"Jan 08, 2020",SBI,0,5.0,positive,open save account sbi year select bank good servic find atm anywher maintain minimum balanc rs conveni use internet bank facil use yono applic branch experi fine help lot mani thing
"Jan 08, 2020",Axis Bank,0,5.0,positive,open salari account axi bank use almost month zero balanc mainten account internet bank facil mobil app nice use visit branch till sinc dont face issu till take kind unnecessari charg
"Jan 08, 2020",SBI,1,1.0,negative,previous use save account state bank india im satisfi servic given closur request twice havent process sent debit card address receiv im maintain minimum balanc sinc given closur request
"Jan 08, 2020",SBI,0,5.0,positive,save account state bank india staff help manag friendli custom hold account long time face issu need maintain minimum balanc rs take unnecessari charg till wont much transact account
"Jan 08, 2020",Kotak,0,4.0,positive,salari account open kotak mahindra bank went branch directli open account respons great employe side im use internet bank facil mobil app conveni use take kind hidden charg
"Jan 08, 2020",SBI,3,5.0,positive,util sbi save account sinc year need maintain minimum balanc rs activ net bank mobil app addit charg atm withdraw long back visit branch servic good
"Jan 07, 2020",IndusInd Bank,3,5.0,positive,use indusind bank salari account past year use net bank servic use money transfer even track transact detail servic fraudul transact happen far contact custom servic assist take respons give good respons
"Jan 07, 2020",SBI,0,4.0,positive,earlier salari account sbi convert save account deduct money unnecessarili account maintain minimum balanc proper custom care servic mani time im receiv fake call ask account number otp im use account much
"Jan 07, 2020",HDFC Bank,0,4.0,positive,compani provid salari account last august hdfc bank zero balanc mainten account mobil bank facil good easi activ call custom care servic respons good done lot transact account whenev call guid proper way
"Jan 07, 2020",HDFC Bank,0,5.0,positive,year open salari account hdfc zero balanc account didnt call custom care servic separ mail servic henc use use net bank facil option call mail box use commun regard queri whatev promis time like hour get genuin respons need assist call mention mail
"Jan 07, 2020",HDFC Bank,0,5.0,positive,use salari account hdfc almost year need maintain minimum balanc net bank facil good mobil app better visit branch respons prompt deduc hidden charg withdraw upto rs day
"Jan 07, 2020",SBI,1,5.0,positive,hold save account sbi need maintain minimum balanc k charg applic hidden charg avail monthli basi rupe net bank servic good awar atm charg
"Jan 07, 2020",SBI,1,4.0,positive,recommend sbi account anyon im satisfi bank servic first employ provid late servic custom open account year help father sinc im awar bank system im maintain minimum balanc rs dont get suffici money atm behavior employe need chang
"Jan 07, 2020",HDFC Bank,0,5.0,positive,hold salari account hdfc bank year hidden charg bank zero balanc account use net bank user friendli access use get alert messag bank whenev transact atm branch near reach directli
"Jan 07, 2020",HDFC Bank,0,5.0,positive,use salari account hdfc year net bank facil good use visit home branch respons realli good salari account minimum balanc requir im maintain minimum balanc rs mobil app conveni access place
"Jan 07, 2020",Canara Bank,0,5.0,positive,hold salari account canara bank year hidden charg avail need maintain minimum balanc account use get alert messag time bank transact servic charg applic monthli basi rupe high
"Jan 06, 2020",HDFC Bank,0,5.0,positive,hold salari account hdfc bank year hidden charg bank minimum balanc account use mobil app yet use get alert messag bank whenev transact atm branch near reach directli
"Jan 06, 2020",HDFC Bank,1,5.0,positive,use hdfc bank save account almost year face issu till sinc salari account need maintain zero balanc account wont hidden charg custom servic respons good
"Jan 06, 2020",SBI,0,4.0,positive,hold save account sbi year zero balanc account hidden charg applic use mobil app net bank yet atm charg applic use time month would suggest reduc charg account
"Jan 06, 2020",HDFC Bank,0,5.0,positive,custom get kind offer messag hdfc bank activ facil mobil app onlin bank wont allow custom go bank interest rate less exist custom compar bank face issu
"Jan 06, 2020",HDFC Bank,0,5.0,positive,hdfc bank salari account use past year use net bank servic well mobil bank servic use credit card bill payment money transfer fraudul transact happend far transact safe secur contact custom servic assist get proper acknowledg
"Jan 06, 2020",Kotak,0,5.0,positive,hold save account kotak bank year maintain minimum balanc k account servic good much atm near place user friendli access use get alert messag time end
"Jan 06, 2020",SBI,0,5.0,positive,hold save account sbi year need maintain minimum balanc account hidden charg well atm branch servic good use mobil app net bank user friendli access
"Jan 06, 2020",Axis Bank,0,4.5,positive,open salari account axi bank year zero balanc account hidden charg applic transact purpos high bank use get offer messag bank end atm branch far reach directli
"Jan 06, 2020",HDFC Bank,0,5.0,positive,open salari account hdfc bank use account sinc take hidden charg good use internet bank mobil app facil need maintain minimum balanc branch respons good
"Jan 05, 2020",Punjab National Bank,5,5.0,positive,earlier salari account punjab nation bank convert save account servic good sinc hold account year quit conveni use internet bank facil respons branch realli good
"Jan 05, 2020",SBI,0,5.0,positive,year util benefit sbi salari account account need maintain minimum balanc rs activ net bank facil mobil app addit charg atm withdraw long back visit branch respons good
"Jan 05, 2020",SBI,0,4.0,positive,open save account state bank india year sbi need maintain minimum balanc amount im use account much withdraw money minimum balanc charg amount sbi bank servic averag rule regul familiar new gener custom
"Jan 05, 2020",Canara Bank,1,4.0,positive,previou compani provid salari account canara bank hold account almost year zero balanc mainten account benefit compar bank less charg addit charg rs sm alert appli chequ book free servic request canara bank
"Jan 05, 2020",Kotak,0,5.0,positive,kotak mahindra bank use salari account year give good servic custom term servic charg observ kotak first bank give higher interest rate base transact save account give interest
"Jan 05, 2020",Citibank,0,5.0,positive,get buy get movi ticket offer citi debit card minimum balanc maintain lakh convert zero balanc account give request bank without charg condit like use one transact exce transact month automat chang normal account penalti charg less hold account past year
"Jan 05, 2020",HDFC Bank,0,5.0,positive,salari account hdfc bank provid option zero balanc famili account add member id initi need pay rs process withdraw amount salari account becom dormant famili member account type chang normal minimum balanc mainten
"Jan 04, 2020",HDFC Bank,3,5.0,positive,use hdfc save account almost year face issu till zero balanc account wont hidden charg never get charg atm withdraw visit hdfc branch till servic good call custom care respons good
"Jan 04, 2020",Punjab National Bank,1,5.0,positive,punjab nation bank salari account past yearsi use net bank servic well mobil bank servicei use servic money transfer recharg credit card bill payment satisfi bank serviceeach transact safe secur alway
"Jan 04, 2020",Axis Bank,0,5.0,positive,hold save account axi bank year need maintain minimum balanc k sometim hidden charg applic yearli use charg atm charg applic use time month
"Jan 04, 2020",SBI,0,2.0,negative,sbi save account use past year get messag alert transact custom servic also averag transact safe secur bank servic also averag undergon difficulti use account
"Jan 03, 2020",Axis Bank,3,5.0,positive,axi bank hold salari account zero balanc account havent deduct kind hidden charg withdraw upto rs day atm respons branch realli good contact custom care respons good easi connect
"Jan 03, 2020",Canara Bank,0,3.0,neutral,use canara bank salari account get messag alert transact custom servic also good get good respons face fraudul transact far get prompt repli custom support whenev reach queri
"Jan 03, 2020",SBI,0,4.0,positive,salari account state bank india open year back year zero balanc account good use internet bank facil mobil app time open account visit branch respons fine took almost week provid chequ book debit card net bank facil
"Jan 03, 2020",SBI,0,5.0,positive,earlier open state bank india save account convert salari account monthli maintain balanc rs even though requir amount rs use account year good use internet bank facil find atm place
"Jan 03, 2020",HDFC Bank,1,5.0,positive,year sinc salari account hdfc visit hdfc branch mani time respons good quit comfort use net bank facil deduct kind hidden charg
"Jan 03, 2020",IndusInd Bank,4,3.0,neutral,day new compani provid salari account indusind bank use account much zero balanc account onlin bank facil bit low compar other given request chequ book get close automat mobil app easi access get buffer long time
"Jan 03, 2020",HDFC Bank,0,5.0,positive,year ago compani provid salari account hdfc bank hassl free account use zero balanc account hdfc net bank mobil app superb visit branch till never interact call centr peopl till
"Jan 02, 2020",SBI,0,4.0,positive,sbi provid good servic hold save account year need maintain minimum balanc k go place karnataka could find mani atm use get alert messag time bank end transact
"Jan 02, 2020",Axis Bank,0,4.0,positive,hold salari account axi bank year hidden charg bank zero balanc account use mobil app user friendli access use get alert messag bank whenev transact transact secur
"Jan 02, 2020",Kotak,1,2.0,negative,open save account person use kotak mahindra bank use one year need maintain minimum balanc k charg high much transact account keep get updat bank end transact hidden charg
"Jan 02, 2020",SBI,0,5.0,positive,state bank india salari account use past year onlyther messag alert transactionseach everi transact safe secur queri tri contact custom servic get good respons fraudul transact undergon far
"Jan 02, 2020",Canara Bank,0,4.0,positive,hold save account canara bank year citi mani atm avail far charg amount zero balanc account hidden charg yearli basi amount deduct rupe
"Jan 02, 2020",SBI,0,5.0,positive,around open save account state bank india save account till sinc branch near home select bank need maintain minimum balanc im comfort use internet bank facil went branch staff respons fine open account
"Jan 02, 2020",HDFC Bank,0,5.0,positive,use hdfc salari account almost year face issu till zero balanc account wont hidden charg sinc onlin transact lot never get charg atm withdraw visit hdfc branch till call custom care respons good
"Jan 02, 2020",SBI,0,4.0,positive,save account state bank india branch locat nearbi home chosen im maintain balanc account sinc im use account much tri onlin bank mobil app branch respons sbi averag staff much help take much time
"Jan 02, 2020",Punjab National Bank,0,4.0,positive,year ago select punjab nation bank save account without specif reason zero balanc account use internet bank mobil app nowaday im much transact account never visit branch till
"Jan 02, 2020",HDFC Bank,0,3.0,neutral,hold salari account hdfc bank year need maintain minimum balanc hidden charg internet bank mobil app user friendli access use get alert messag time bank transact
"Dec 31, 2019",HDFC Bank,0,4.0,positive,hold salari account hdfc bank year servic good respons hold account half year zero balanc account use mobil app net bank user friendli access atm charg applic time need pay rupe
"Dec 31, 2019",IndusInd Bank,2,5.0,positive,ask request respond properli indusind bank open salari account year need maintain minimum balanc rs face issu internet bank facil went branch get bank statement given prompt respons
"Dec 31, 2019",Axis Bank,0,3.0,neutral,open salari account axi bank month need maintain minimum balanc account addit charg account everi transact safe secur mobil app net bank user friendli access time atm charg applic
"Dec 31, 2019",Canara Bank,0,4.0,positive,year back took save account canara bank simpl system commun servic simpl alway organ custom need hold balanc amount rs visit branch regular basi respons nice
"Dec 31, 2019",HDFC Bank,1,3.0,neutral,hdfc bank servic averag digit fulli commun custom custom servic need improv lot actual im villag nearbi place hdfc branch avail select account maintain minimum balanc rs sinc rural area account infrastructur like govern bank branch water facil avail floor properli maintain maintain clean hygien
"Dec 31, 2019",SBI,0,5.0,positive,salari account open state bank india proper custom care servic sbi want call call centr number branch lack custom servic actual give proper respons dont want interact custom much right im use net bank facil henc im transfer money bank account im use account much everi branch staff behav rude custom need improv
"Dec 31, 2019",Axis Bank,0,4.0,positive,year ago select axi bank salari account sinc compani offer sale execut came offic open account zero balanc account net bank facil realli good mani time interact custom care servic regard mani reason respons good time offer mani time onlin bank execut visit offic regular basi show new product would fine improv transact time
"Dec 30, 2019",Axis Bank,0,4.5,positive,hold salari account axi bank use almost year benefit avail account zero balanc net bank facil realli good visit branch respons also good provid offer debit card purchas transact reflect immedi app axi bank charg consolid charg
"Dec 30, 2019",HDFC Bank,0,3.5,neutral,year salari account hdfc made transact account year use left job compani start new busi zero balanc account onlin bank facil realli good
"Dec 30, 2019",SBI,0,4.0,positive,state bank india salari account past year use net bank servic mostli credit card bill payment money transfer rare custom servic upto mark drawback face use account
"Dec 30, 2019",SBI,0,4.0,positive,sbi good bank open save account use account almost year sale execut came place open account maintain minimum balanc rs experienc mobil app onlin user interfac fine deduct hidden charg
"Dec 30, 2019",HDFC Bank,0,4.5,positive,last year ago open salari account hdfc servic realli good net bank facil realli good im use mobil app deduct hidden charg charg fund transfer facil
"Dec 30, 2019",Axis Bank,0,5.0,positive,use axi bank salari account past year use net bank servic well mobil bank servic user friendli servic easi oper money transfer also util bill payment custom servic also pretti good
"Dec 30, 2019",Canara Bank,5,3.0,neutral,canara govern undertaken bank opt save account went branch open account respons better havent got help staff open account year use internet bank mobil app facil well
"Dec 29, 2019",Axis Bank,0,5.0,positive,hold save account axi bank year hidden charg quarterli basi use pay amount rs need maintain minimum balanc rupe charg high use net bank user friendli access
"Dec 29, 2019",Axis Bank,0,5.0,positive,year took save account axi bank deposit account credit card purpos chosen bank need maintain minimum balanc rs im maintain charg upto rs everi month use onlin bank mobil app easi use extra charg fund transfer
"Dec 29, 2019",SBI,0,5.0,positive,save account sbi salari get credit account open account year sinc branch nearbi home servic good branch zero balanc account withdraw upto rs atm per day
"Dec 29, 2019",IndusInd Bank,2,5.0,positive,hold save account indusind year use net bank user friendli access use get offer messag bank end need maintain minimum balanc rs lakh custom servic respons good
"Dec 29, 2019",HDFC Bank,0,1.0,negative,even though im corpor account holder hdfc bank use didnt get singl benefit bank even though im associ bank still account activ transact whenev call custom care respons good execut
"Dec 29, 2019",Axis Bank,0,4.5,positive,end open salari account axi bank easi open account sinc complet everyth onlin appli chequ book separ charg sent debit card day zero balanc account internet bank mobil app realli good
"Dec 29, 2019",SBI,1,2.0,negative,happi servic provid state bank india charg lot hidden charg dont like due close account year ago hold account year previous student account open convert normal save account minimum balanc amount rs
"Dec 28, 2019",SBI,0,4.0,positive,hold save account sbi year hidden charg bank zero balanc account use net bank user friendli access use get alert messag bank whenev transact atm branch far away reach directli atm charg avail
"Dec 28, 2019",Kotak,0,4.0,positive,hold salari account kotak bank past month sinc salari account need maintain minimum balanc accountatm branch far away reach use net bank user friendli access use card shop use get voucher
"Dec 28, 2019",Axis Bank,0,5.0,positive,open save account axi bank year need maintain minimum balanc amount k hidden charg atm branch near reach directli use mobil app net bank user friendli
